1.260000020265579224e-01,-1.061666607856750488e+00,6.266666948795318604e-02
1.903333365917205811e-01,-1.019666671752929688e+00,5.900000035762786865e-02
1.739999949932098389e-01,-1.010666608810424805e+00,1.566666737198829651e-02
1.620000004768371582e-01,-1.006000041961669922e+00,3.833333402872085571e-02
1.866666674613952637e-01,-1.023333311080932617e+00,1.066666692495346069e-01
1.829999983310699463e-01,-1.039000034332275391e+00,1.486666649580001831e-01
1.946666687726974487e-01,-1.013666629791259766e+00,1.299999952316284180e-01
2.230000048875808716e-01,-1.011999964714050293e+00,1.379999965429306030e-01
2.423333376646041870e-01,-1.010666608810424805e+00,1.543333381414413452e-01
2.393333315849304199e-01,-1.014666676521301270e+00,1.613333374261856079e-01
1.689999997615814209e-01,-1.016666650772094727e+00,1.539999991655349731e-01
1.879999935626983643e-01,-1.000000000000000000e+00,1.553333401679992676e-01
1.889999955892562866e-01,-1.004999995231628418e+00,1.573333293199539185e-01
2.010000050067901611e-01,-1.022333383560180664e+00,1.710000038146972656e-01
1.986666619777679443e-01,-1.001000046730041504e+00,1.683333367109298706e-01
2.759999930858612061e-01,-9.980000257492065430e-01,1.493333280086517334e-01
2.326666712760925293e-01,-1.014666676521301270e+00,1.420000046491622925e-01
2.266666740179061890e-01,-1.014666676521301270e+00,1.420000046491622925e-01
2.569999992847442627e-01,-9.919999837875366211e-01,1.679999977350234985e-01
2.339999973773956299e-01,-1.001000046730041504e+00,1.729999929666519165e-01
2.479999959468841553e-01,-1.006999969482421875e+00,1.710000038146972656e-01
2.430000007152557373e-01,-1.011000037193298340e+00,1.770000010728836060e-01
2.329999953508377075e-01,-1.001999974250793457e+00,1.739999949932098389e-01
2.479999959468841553e-01,-9.919999837875366211e-01,1.850000023841857910e-01
2.520000040531158447e-01,-1.013666629791259766e+00,1.780000030994415283e-01
2.460000067949295044e-01,-1.008999943733215332e+00,1.533333361148834229e-01
2.619999945163726807e-01,-9.980000257492065430e-01,1.496666669845581055e-01
2.813333272933959961e-01,-9.909999966621398926e-01,1.659999936819076538e-01
2.949999868869781494e-01,-9.813333153724670410e-01,1.506666690111160278e-01
2.873333394527435303e-01,-9.909999966621398926e-01,1.220000013709068298e-01
2.779999971389770508e-01,-1.001999974250793457e+00,1.120000034570693970e-01
2.860000133514404297e-01,-9.929999709129333496e-01,1.260000020265579224e-01
2.739999890327453613e-01,-9.969999790191650391e-01,1.180000007152557373e-01
2.770000100135803223e-01,-1.000000000000000000e+00,1.143333315849304199e-01
2.779999971389770508e-01,-1.001000046730041504e+00,1.076666638255119324e-01
2.689999938011169434e-01,-1.015666723251342773e+00,1.143333315849304199e-01
2.549999952316284180e-01,-1.021333336830139160e+00,1.220000013709068298e-01
2.529999911785125732e-01,-1.016000032424926758e+00,1.309999972581863403e-01
2.680000066757202148e-01,-9.969999790191650391e-01,1.173333302140235901e-01
2.489999979734420776e-01,-1.001000046730041504e+00,1.000000014901161194e-01
2.560000121593475342e-01,-1.026999950408935547e+00,1.143333315849304199e-01
2.579999864101409912e-01,-1.015666723251342773e+00,1.299999952316284180e-01
2.569999992847442627e-01,-9.813333153724670410e-01,1.350000053644180298e-01
2.599999904632568359e-01,-9.863333106040954590e-01,1.319999992847442627e-01
1.583333313465118408e-01,-1.125000000000000000e+00,1.850000023841857910e-01
2.003333270549774170e-01,-1.047000050544738770e+00,1.533333361148834229e-01
3.286666572093963623e-01,-8.230000138282775879e-01,1.953333318233489990e-01
3.473333418369293213e-01,-8.349999785423278809e-01,1.796666681766510010e-01
2.823333442211151123e-01,-1.057999968528747559e+00,9.166666865348815918e-02
2.736666798591613770e-01,-1.041000008583068848e+00,1.553333401679992676e-01
2.680000066757202148e-01,-1.047000050544738770e+00,2.503333389759063721e-01
2.756666541099548340e-01,-9.879999756813049316e-01,2.723333239555358887e-01
2.199999988079071045e-01,-9.679999947547912598e-01,2.013333290815353394e-01
2.310000061988830566e-01,-9.796666502952575684e-01,1.990000009536743164e-01
2.319999933242797852e-01,-1.019666671752929688e+00,1.966666728258132935e-01
2.196666598320007324e-01,-1.202333331108093262e+00,1.973333358764648438e-01
1.953333318233489990e-01,-9.346666932106018066e-01,2.266666740179061890e-01
2.563333213329315186e-01,-6.520000100135803223e-01,3.490000069141387939e-01
1.766666620969772339e-01,-9.903333187103271484e-01,1.710000038146972656e-01
1.603333353996276855e-01,-1.315666675567626953e+00,7.299999892711639404e-02
2.590000033378601074e-01,-9.900000095367431641e-01,1.309999972581863403e-01
2.709999978542327881e-01,-9.480000138282775879e-01,2.493333369493484497e-01
2.883333265781402588e-01,-9.646666646003723145e-01,2.939999997615814209e-01
1.936666667461395264e-01,-9.793333411216735840e-01,1.726666688919067383e-01
1.946666687726974487e-01,-1.037333369255065918e+00,1.476666629314422607e-01
2.416666597127914429e-01,-1.026333332061767578e+00,1.886666715145111084e-01
2.413333356380462646e-01,-1.004999995231628418e+00,2.259999960660934448e-01
2.336666733026504517e-01,-9.726666808128356934e-01,2.326666712760925293e-01
2.873333394527435303e-01,-9.629999995231628418e-01,2.560000121593475342e-01
2.700000107288360596e-01,-9.670000076293945312e-01,2.150000035762786865e-01
2.720000147819519043e-01,-1.025333285331726074e+00,2.080000042915344238e-01
2.423333376646041870e-01,-1.029333353042602539e+00,2.039999961853027344e-01
2.469999939203262329e-01,-9.480000138282775879e-01,2.150000035762786865e-01
2.613333463668823242e-01,-9.403333067893981934e-01,2.240000069141387939e-01
2.720000147819519043e-01,-1.006999969482421875e+00,2.160000056028366089e-01
2.826666533946990967e-01,-1.008000016212463379e+00,2.383333295583724976e-01
2.720000147819519043e-01,-9.893333315849304199e-01,2.346666604280471802e-01
2.823333442211151123e-01,-9.326666593551635742e-01,2.300000041723251343e-01
2.786666750907897949e-01,-9.963333606719970703e-01,2.210000008344650269e-01
2.739999890327453613e-01,-1.014666676521301270e+00,2.373333275318145752e-01
2.786666750907897949e-01,-9.713333249092102051e-01,2.013333290815353394e-01
2.666666805744171143e-01,-8.989999890327453613e-01,2.063333392143249512e-01
2.983333468437194824e-01,-9.843333363533020020e-01,2.553333342075347900e-01
2.563333213329315186e-01,-1.057666659355163574e+00,2.249999940395355225e-01
2.409999966621398926e-01,-1.003666639328002930e+00,1.986666619777679443e-01
2.579999864101409912e-01,-9.923333525657653809e-01,9.966666996479034424e-02
2.493333369493484497e-01,-9.806666374206542969e-01,5.066666752099990845e-02
